tns_name,previous_name,repeater_name,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,previous_rp_name,is_repeater,dm_exc_ne2001,dm_exc_ymw16,ra,dec,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20210130E,-9999,FRB20200619A,83.96,27.77,109.7,-9999.0,12.14,439.6,15.84,440.233,7.86,0.0055,0.33,1.12,0,0.00274,21.0,-112.0,506.5,400.2,438.3,366894.317,367302,41.003,FRB20200619A,1,194.65,197.65,-4863.215,-4971.721,0.12228616414828175,119.29901924896237,106.30000000000001,2.4414450498723053,1.836977563959953e+38,6.074399877512618e+40,9.544809174962525e+26,2.643682594284422,2.643057683751453,2.289254408054181,2.2958968186789894,0.895422546039408,-2.2596373105057563,-0.4814860601221125,0.04921802267018165,-2.562249437179612,2.704579449696299,2.6022770843001926,2.6417714706539592,2.076636873372651,-0.9126226776650253,0.38764695397103405,38.264103852055456,40.78350337811252,26.979767250164027
FRB20201018C,-9999,FRB20200809E,123.86,20.07,509.8,410.0,13.36,1698.4,22.85,1703.504,4.92,0.0039,0.8,3.0,0,0.00194,32.5,-63.8,624.2,426.9,516.2,348489.336,346934,44.275,FRB20200809E,1,814.9,810.2,-4989.52,-4958.054,0.8304364602866514,361.14511361455646,197.30000000000007,1.059856510777867,2.967526628634019e+40,1.4484983834461958e+43,2.1802491998330057e+29,3.231343157672542,3.2300399811579426,2.911104317804036,2.9085922388475693,0.6919651027673603,-2.408935392973501,-0.09691001300805639,0.47712125471966244,-2.712198270069774,2.795323764329314,2.6303261548039467,2.71281800020785,2.5576817431210204,-0.08069359139146323,0.02524707206139701,40.472394624717424,43.16091801485853,29.338506135772988
FRB20210128B,-9999,FRB20200809E,123.86,20.07,509.8,410.0,9.11,1699.6,9.39,1701.09,11.799999999999999,0.0086,0.41,1.48,0,0.00431,46.0,-164.0,517.9,408.7,460.1,553623.401,552837,40.802,FRB20200809E,1,813.7,808.95,-4989.52,-4958.054,0.8291010440331806,199.7378340084233,109.19999999999999,2.356348772562296,1.3006876990211776e+40,6.590720159315595e+42,2.4372576649210462e+28,3.2307272915487086,3.230346722417477,2.910464315995614,2.907921679343844,1.0718820073061253,-2.065501548756432,-0.38721614328026455,0.17026171539495738,-2.3655227298392685,2.714245911017894,2.6114046377115936,2.6628522332647964,2.30046033600146,-0.08139253797579507,0.37223957252798956,40.11417303301566,42.81893287197318,28.386901444875352
FRB20210208B,-9999,FRB20200809E,123.86,20.07,509.8,410.0,20.4,1704.0,23.75,1702.01,30.47,0.007,0.45,6.32,0,0.00349,30.8,-30.8,800.2,507.5,642.0,892814.865,889189,42.871,FRB20200809E,1,814.15,809.45,-4989.52,-4958.054,0.829601817936873,535.5244521101229,292.70000000000005,1.9075188742080798,7.759523928620184e+40,1.0108508842970995e+43,2.063039315879993e+27,3.2309621074125294,3.2314695904306814,2.9107044272120457,2.908190027401012,1.4838724542226736,-2.154901959985743,-0.3467874862246563,0.800717078282385,-2.45717457304082,2.903198547042978,2.7054360465852505,2.807535028068853,2.7287793055582603,-0.08113030493255528,0.2804688438347116,40.88983507673297,43.0046870953504,27.314507504515582
FRB20210208B,-9999,FRB20200809E,123.86,20.07,509.8,410.0,20.4,1704.0,23.75,1702.01,30.47,0.007,0.45,6.32,1,0.005,33.1,-51.3,659.9,448.7,544.1,892814.865,889189,42.871,FRB20200809E,1,814.15,809.45,-4989.52,-4958.054,0.829601817936873,386.4119039482676,211.2,2.7328350633353575,6.576256961934957e+40,8.567039971122304e+42,2.8722359179016226e+27,3.2309621074125294,3.2314695904306814,2.9107044272120457,2.908190027401012,1.4838724542226736,-2.154901959985743,-0.3467874862246563,0.800717078282385,-2.3010299956639813,2.8194781283621224,2.651956069533074,2.7356787259059048,2.587050496986243,-0.08113030493255528,0.4366134212115505,40.81797877457002,42.932830793187456,27.45822010884148
FRB20210203E,-9999,FRB20200828A,134.1,28.63,240.0,220.0,9.23,553.2,6.18,553.635,97.32000000000001,0.0046,0.49,10.9,0,0.00231,8.6,-9.9,800.2,400.2,400.2,362922.786,361070,42.004,FRB20200828A,1,250.0,251.65,-4942.46,-4959.4895,0.1901729036635198,476.069161465408,400.00000000000006,1.9408944640644186,4.043766392991848e+39,2.163543837564396e+41,2.7469273420456866e+25,2.743223537782491,2.742882171437273,2.3979400086720375,2.400796934733158,1.9882021002587809,-2.337242168318426,-0.3098039199714863,1.0374264979406236,-2.6363880201078556,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6776700499072428,-0.720851362412938,0.2880019213128638,39.606786058599226,41.3351656992664,25.438847172210533
FRB20200914C,-9999,FRB20200913C,95.51,30.21,156.5,-9999.0,11.51,574.2,12.41,575.7389,1.97,0.0015,0.68,1.6,0,0.000731,1.7,-2.6,800.2,400.2,551.3,305106.556,304944,51.019,FRB20200913C,1,263.95,266.6,-4864.9865,-4966.5975,0.20697248295502585,482.7889931820104,400.00000000000006,0.6056476103003572,9.73672888687247e+38,4.994584632190565e+41,5.837576201782904e+28,2.7602255737049286,2.759063188160487,2.4215216663369774,2.4258601450778405,0.2944662261615929,-2.8239087409443187,-0.16749108729376366,0.2041199826559248,-3.1360826230421397,2.903198547042978,2.6022770843001926,2.741387992479269,2.6837573603175935,-0.6840873902685239,-0.2177799920317707,38.98841307751637,41.69849937655631,28.766232562747245
FRB20201210B,-9999,FRB20200926A,83.73,21.4,67.0,-9999.0,10.96,757.4,12.66,757.78,7.86,0.0048,0.34,0.94,0,0.00238,71.0,-183.0,567.0,439.6,499.3,366367.836,367986,40.894,FRB20200926A,1,347.0,349.2,-4857.86,-4972.525,0.3049939960806348,166.25623510067285,127.39999999999998,1.8237631798674891,1.1548773715412579e+39,5.451241832596245e+41,4.982922471240926e+27,2.8795431388061425,2.8793253007848074,2.5403294747908736,2.543074235033532,0.895422546039408,-2.318758762624413,-0.46852108295774486,-0.026872146400301365,-2.623423042943488,2.7535830588929064,2.643057683751453,2.6983615660551097,2.22077794160846,-0.5157087098162122,0.2609684434473833,39.06253587194215,41.736495448993836,27.697484130082117
FRB20201223A,-9999,FRB20200926A,83.73,21.4,67.0,-9999.0,11.0,757.4,14.08,758.88,5.8999999999999995,0.0042,0.16,0.56,0,0.00211,27.3,-108.0,524.7,400.2,450.8,374907.882,374902,39.783,FRB20200926A,1,347.55,349.75,-4857.86,-4972.525,0.3056335210653678,162.55137337263835,124.50000000000006,1.616073703651762,6.238808073421967e+38,2.3273134149008474e+41,5.1274899837387e+27,2.880173107307796,2.8793253007848074,2.5410172928456567,2.543757723163865,0.7708520116421441,-2.3767507096020997,-0.7958800173440752,-0.25181197299379954,-2.6757175447023074,2.719911064198339,2.6022770843001926,2.653983907374069,2.2109906431378286,-0.5147990152293791,0.20846116359161945,38.79510162548677,41.36685487284257,27.709904820671557
FRB20201125B,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,21.18,413.7,18.61,413.6798,3.93,0.0017,0.51,1.3,0,0.000862,53.0,-61.0,773.3,469.7,602.7,351868.826,351950,43.469,FRB20200929C,1,187.65,192.15,-4990.9795,-4990.263,0.11354059903377181,338.0709258666531,303.59999999999997,0.7741073839139446,2.518957087158921e+38,1.1004077705580061e+41,2.6809326418550134e+27,2.616664314797572,2.616685520895512,2.273348568749101,2.2836403888003676,0.5943925503754267,-2.769551078621726,-0.2924298239020636,0.11394335230683679,-3.0644927341752872,2.8883480101780488,2.671820560183249,2.7801011914679115,2.5290078230029374,-0.9448488187914649,-0.11119878995478188,38.40122076893962,41.04155364851022,27.428285902517693
FRB20201203C,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,11.49,412.9,12.93,413.5,2.9499999999999997,0.0056,0.49,0.53,0,0.00279,42.7,-184.0,502.4,401.8,449.3,341875.137,342184,45.038,FRB20200929C,1,187.55,192.05,-4990.9795,-4990.263,0.11341537193019281,112.00958641617737,100.59999999999997,2.5058033779103623,7.638506792742012e+37,7.862956852829725e+40,8.207339088751532e+27,2.6164755138885654,2.6158448828747023,2.2731170684867417,2.283414311501195,0.469822015978163,-2.2518119729937998,-0.3098039199714863,-0.27572413039921095,-2.5543957967264026,2.70104963072914,2.6040099324122306,2.6525364185930256,2.049255193647694,-0.9453280786704384,0.3989469903458121,37.88300846917081,40.89558589252632,27.91420237680469
FRB20201229C,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,22.610000000000003,0.0045,0.57,3.9,0,0.0023,50.0,-70.0,773.9,513.5,630.4,694435.486,692420,44.391,FRB20200929C,1,187.3,191.8,-4990.9795,-4990.263,0.11310226789379528,289.8518305595442,260.4,2.0662971106437906,7.841911347914556e+38,1.2757548985671525e+41,8.209362322271239e+25,2.615950051656401,2.617943434828973,2.2725377773752373,2.282848602834645,1.3543005623453597,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.638272163982407,2.888684846659699,2.710540447933297,2.7996162044814987,2.462176047502714,-0.9465286866405397,0.3151927684110331,38.894421928332825,41.10576724458538,25.914309423785156
FRB20201229C,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,22.610000000000003,0.0045,0.57,3.9,1,0.004,53.0,-59.0,770.1,516.3,630.6,694435.486,692420,44.391,FRB20200929C,1,187.3,191.8,-4990.9795,-4990.263,0.11310226789379528,282.50535559144527,253.80000000000007,3.5935601924239844,7.844399263951332e+38,1.276159643141571e+41,8.204155813873694e+25,2.615950051656401,2.617943434828973,2.2725377773752373,2.282848602834645,1.3543005623453597,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.3979400086720375,2.886547123391106,2.7129021250472225,2.799753966411886,2.4510266853652456,-0.9465286866405397,0.5555249237214027,38.894559690263215,41.10590500651576,25.914033899924384
FRB20201229C,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,22.610000000000003,0.0045,0.57,3.9,2,0.00235,71.0,-105.0,649.6,484.6,561.1,694435.486,692420,44.391,FRB20200929C,1,187.3,191.8,-4990.9795,-4990.263,0.11310226789379528,183.6618742024762,165.0,2.111216613049091,6.979848441172046e+38,1.1355109035311378e+41,1.0362422496082452e+26,2.615950051656401,2.617943434828973,2.2725377773752373,2.282848602834645,1.3543005623453597,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.6289321377282637,2.812646016233119,2.6853834098014873,2.749040268703457,2.264019011820466,-0.9465286866405397,0.3245327946651766,38.84384599255478,41.05519130880734,26.01546129534124
FRB20210313B,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,17.42,412.9,36.93,413.6154,7.86,0.00133,0.91,4.8,0,0.00062,79.1,-144.0,597.4,464.0,526.5,313622.39,309275,50.323,FRB20200929C,1,187.6,192.1,-4990.9795,-4990.263,0.11347798651791276,148.53796340148955,133.39999999999998,0.5568138818252478,8.115699483939387e+38,1.7131987449397448e+41,1.565355121204672e+27,2.616596700324066,2.6158448828747023,2.2732328340430454,2.2835273648616936,0.895422546039408,-2.876148359032914,-0.040958607678906384,0.6812412373755872,-3.207608310501746,2.7762652182681093,2.6665179805548807,2.721398375521505,2.1718374650248564,-0.945088378656214,-0.25428994594607224,38.90932595717807,41.2338077475679,27.194612878421797
FRB20210314A,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,17.05,413.7,21.55,413.69,7.86,0.0034,0.46,2.75,0,0.0017,25.7,-107.0,520.1,400.2,450.5,310676.149,308098,50.513,FRB20200929C,1,187.65,192.15,-4990.9795,-4990.263,0.11354059903377181,133.5135178241493,119.90000000000003,1.5266618940298213,3.9829395430230725e+38,7.418821261601733e+40,1.0819977535307111e+27,2.6166750229566462,2.616685520895512,2.273348568749101,2.2836403888003676,0.895422546039408,-2.468521082957745,-0.3372421683184259,0.43933269383026263,-2.769551078621726,2.716086853774832,2.6022770843001926,2.6536947953150816,2.1255252388783434,-0.9448488187914649,0.18374286559877928,38.60020371431022,40.87033490794103,27.034226359079028
FRB20210326B,-9999,FRB20200929C,128.47,-44.22,55.7,-9999.0,22.19,413.7,40.62,413.98,5.8999999999999995,0.0033,0.89,1.99,0,0.001652,56.0,-137.0,558.6,431.4,490.9,314320.876,311138,50.024,FRB20200929C,1,187.8,192.3,-4990.9795,-4990.263,0.11372842415585935,141.66625555262536,127.20000000000005,1.4833059515852072,3.151303886174856e+38,1.5696633532438818e+41,3.139576579014758e+27,2.616979360204356,2.616685520895512,2.273695587930092,2.28397928423848,0.7708520116421441,-2.4814860601221125,-0.05060999335508721,0.29885307640970665,-2.781989957015637,2.747100931364986,2.6348801407665263,2.6909930320998696,2.151266415014282,-0.9441309784847485,0.17123073928247645,38.498490285029064,41.19580651896616,27.49687108062193
FRB20201219A,-9999,FRB20201114A,111.15,42.61,135.0,83.0,11.31,321.1,17.03,322.399,9.83,0.00309,0.45,2.45,0,0.00072,17.9,-27.8,735.3,413.7,551.6,556988.142,556769,40.381,FRB20201114A,1,142.25,145.8,-4888.707,-4963.6055,0.055758775905587296,339.5320223312368,321.59999999999997,0.6819739664322593,1.0223038957151048e+38,1.9823993440598428e+40,1.0621200859722538e+26,2.5083936860637124,2.5066403055665027,2.153052275067109,2.163757523981956,0.9925535178321356,-2.5100415205751654,-0.3467874862246563,0.3891660843645325,-3.1426675035687315,2.8664645659717403,2.616685520895512,2.7416242575038123,2.5308807402245352,-1.25368676904355,-0.16623220371685324,38.009580015772876,40.29719114533181,26.026173621949532
FRB20201225D,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,15.01,288.7,25.17,288.26,11.799999999999999,0.0087,1.8,18.0,0,0.00435,27.4,-45.3,669.9,421.4,531.3,520982.118,518466,44.482,FRB20201130A,1,115.9,109.8,-4967.306,-4995.5295,0.02124178235822535,253.77858291601902,248.5,4.259520198982743,1.0326851866687708e+38,1.0546212606485522e+40,4.536401338770192e+25,2.4597843822962693,2.4604467838807205,2.064083435963596,2.040602340114073,1.0718820073061253,-2.0604807473813813,0.25527250510330607,1.255272505103306,-2.3615107430453626,2.8260099777911005,2.6246945312720813,2.725339815909737,2.4044549679798735,-1.6728090452240043,0.6293606820441148,38.01396794733741,40.02309652224794,25.656711469937505
FRB20210105G,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,14.76,287.5,23.17,287.8888,4.92,0.00179,5.4,14.7,0,0.00047,24.9,-38.7,703.9,432.3,551.6,325577.687,324779,47.833,FRB20201130A,1,115.7,109.6,-4967.306,-4995.5295,0.020976629915413283,277.2972526850262,271.59999999999997,0.46034354384677634,8.537467842718382e+37,3.201999849576672e+40,7.081569354583536e+26,2.4592247694532388,2.4586378490256493,2.0633333589517497,2.0398105541483504,0.6919651027673603,-2.7471469690201067,0.7323937598229685,1.167317334748176,-3.3279021420642825,2.847510965203248,2.635785235533652,2.7416242575038123,2.4429455668384326,-1.6782642838595372,-0.3369179432942512,37.93132908087627,40.505421307181024,26.850129512846454
FRB20210114B,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,11.22,288.3,14.29,288.538,4.92,0.0051,1.22,5.0,0,0.00254,20.5,-28.8,758.0,430.6,571.4,357813.754,357878,42.517,FRB20201130A,1,116.05,109.95,-4967.306,-4995.5295,0.021440613717248244,334.4196569310271,327.4,2.4866839695715433,3.143414088895498e+37,7.834378391354424e+39,1.558000142163856e+26,2.4602030171574087,2.459844642388208,2.0646451447919363,2.041195233696809,0.6919651027673603,-2.2924298239020637,0.08635983067474821,0.6989700043360189,-2.595166283380062,2.8796692056320534,2.6340740254874686,2.756940236046724,2.5242917970139143,-1.6687627875333868,0.3956205946819466,37.497401595359506,39.89400454363623,26.1925674929649
FRB20210117E,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,13.1,288.7,13.44,288.94,11.799999999999999,0.01,0.62,5.0,0,0.005,-3.3,-4.5,580.7,400.2,400.2,523227.735,522228,44.08,FRB20201130A,1,116.25,110.15,-4967.306,-4995.5295,0.02170567828175847,184.41787492985745,180.50000000000006,4.893777245526023,2.2566713591729835e+37,2.8590108876867346e+39,2.8762174686051537e+25,2.4608076684512294,2.4604467838807205,2.0653929615619915,2.0419845014867866,1.0718820073061253,-2.0,-0.20760831050174613,0.6989700043360189,-2.3010299956639813,2.7639518260333245,2.6022770843001926,2.6022770843001926,2.2658030132857827,-1.6634266383246017,0.6896441972919128,37.353468317035265,39.456215809241606,25.45882171962623
FRB20210118B,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,10.35,288.3,15.93,288.15,8.85,0.0066,0.86,4.0,0,0.00331,25.6,-35.8,716.2,445.5,564.9,524629.13,523539,43.939,FRB20201130A,1,115.85,109.75,-4967.306,-4995.5295,0.02117549895991009,276.43220756844767,270.70000000000005,3.241362531094125,2.42470091965963e+37,5.3234971186432465e+39,3.3870558386515007e+25,2.459618623917375,2.459844642388208,2.0638960381259945,2.040404528914159,0.9469432706978255,-2.1804560644581312,-0.06550154875643228,0.6020599913279624,-2.480172006224281,2.855034316675884,2.6488477083728936,2.751971574736327,2.4415886420102773,-1.674166347562421,0.5107276075359479,37.38465817718494,39.72619702334031,25.529822356437464
FRB20210205D,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,9.51,287.1,10.44,287.63,14.75,0.0064,6.8,18.4,0,0.00318,20.5,-49.0,616.4,400.2,484.4,540183.759,541152,42.053,FRB20201130A,1,115.6,109.5,-4967.306,-4995.5295,0.020844034834712505,220.70648033126483,216.2,3.1150693852218887,9.2655828953092e+37,3.495612075544131e+40,1.2702651300245647e+26,2.4588341812761283,2.458033192496506,2.0629578340845103,2.0394141191761372,1.1687920203141817,-2.193820026016113,0.8325089127062363,1.2648178230095364,-2.4975728800155674,2.7898626300463816,2.6022770843001926,2.6852041344710145,2.343815085000311,-1.6810182097083672,0.4934677246014133,37.96687274586252,40.543523230942235,26.103894376459362
FRB20210220E,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,9.89,287.1,15.01,287.59,29.49,0.013,4.2,8.0,0,0.00655,-0.1,-42.0,500.9,400.2,400.2,669999.427,671074,46.106,FRB20201130A,1,115.55,109.45,-4967.306,-4995.5295,0.020777732576126022,102.79231767041588,100.69999999999999,6.416676021595646,3.307014924084624e+37,1.772256777796319e+40,2.8572066034125907e+25,2.458773780805685,2.458033192496506,2.062769949815128,2.0392157659039505,1.469674772551798,-1.8860566476931633,0.6232492903979004,0.9030899869919435,-2.183758700008217,2.699751031689514,2.6022770843001926,2.6022770843001926,2.0119606582582987,-1.682401847703059,0.8073101122871021,37.51943615482691,40.248526645937545,25.45594164517025
FRB20210228B,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,13.09,289.5,27.15,288.18,46.199999999999996,0.01,0.54,5.2,0,0.005,-5.4,6.6,800.2,400.2,400.2,751446.857,751629,51.709,FRB20201130A,1,115.85,109.75,-4967.306,-4995.5295,0.02117549895991009,408.4701995839641,400.00000000000006,4.896318022800793,2.2330941767784017e+37,2.368088024049852e+39,1.5549242481059122e+24,2.459663837022606,2.4616485680634552,2.0638960381259945,2.040404528914159,1.6646419755561255,-2.0,-0.26760624017703144,0.7160033436347992,-2.3010299956639813,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6111603775677334,-1.674166347562421,0.6898696180962479,37.34890703905564,39.37439784148358,24.191709236172535
FRB20210228B,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,13.09,289.5,27.15,288.18,46.199999999999996,0.01,0.54,5.2,1,0.005,31.4,-148.0,500.2,400.2,444.0,751446.857,751629,51.709,FRB20201130A,1,115.85,109.75,-4967.306,-4995.5295,0.02117549895991009,102.117549895991,100.0,4.896318022800793,2.477495788329861e+37,2.6272640746580068e+39,1.263273728662511e+24,2.459663837022606,2.4616485680634552,2.0638960381259945,2.040404528914159,1.6646419755561255,-2.0,-0.26760624017703144,0.7160033436347992,-2.3010299956639813,2.699143687394484,2.6022770843001926,2.6473829701146196,2.009100386239771,-1.674166347562421,0.6898696180962479,37.39401292487007,39.41950372729801,24.10149746454368
FRB20210323E,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,9.92,292.0,18.42,290.92,15.73,0.012,0.57,4.4,0,0.00582,72.0,-134.0,596.2,455.5,521.1,602751.954,601534,51.691,FRB20201130A,1,117.25,111.15,-4967.306,-4995.5295,0.023030250383699682,143.9403562289866,140.70000000000005,5.688981335417148,2.9129479128771074e+37,3.8604983741346473e+39,9.88692451386601e+24,2.4637735788993966,2.4653828514484184,2.069112851387121,2.0459094670350093,1.1967287226232868,-1.9208187539523751,-0.24412514432750865,0.6434526764861874,-2.2350770153501114,2.775391971696612,2.658488381309017,2.7169210731667612,2.1581825731610595,-1.6377013403827936,0.7550345089235746,37.46433271897291,39.58664337388553,24.995061218353918
FRB20210327F,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,22.4,287.1,39.23,287.487,13.76,0.00196,2.9,20.4,0,0.00327,26.5,-52.8,633.4,417.2,514.1,472106.121,469331,49.744,FRB20201130A,1,115.5,109.4,-4967.306,-4995.5295,0.02071142717074771,220.67781055431567,216.2,3.2036478802475328,1.0763565807041971e+38,1.5618056072265203e+40,5.455961617277336e+25,2.4586182109181243,2.458033192496506,2.062581984228163,2.039017321997412,1.1386184338994925,-2.707743928643524,0.4623979978989561,1.3096301674258988,-2.485452247339714,2.801678059035893,2.6203442997544935,2.711047603867034,2.3437586664725063,-1.6837899739686846,0.5056447758050713,38.03195617038036,40.19362697770863,25.73687130639489
FRB20210406A,-9999,FRB20201130A,185.42,-29.04,15.0,-9999.0,10.16,287.5,10.23,288.57,3.93,0.0066,0.45,1.31,0,0.00332,41.0,-87.0,587.4,430.9,503.1,460103.225,459585,50.787,FRB20201130A,1,116.05,109.95,-4967.306,-4995.5295,0.021440613717248244,159.85545604674934,156.5,3.2503113303061113,7.251318280859487e+36,2.5443175173870976e+39,1.1618153718796706e+26,2.4602511794543624,2.4586378490256493,2.0646451447919363,2.041195233696809,0.5943925503754267,-2.1804560644581312,-0.3467874862246563,0.11727129565576427,-2.4788619162959638,2.7689339421867816,2.6343764940883676,2.7016543173257483,2.2037274638204587,-1.6687627875333868,0.5119249617660449,36.86041696795828,39.40557130801585,26.065137118291315
FRB20210224A,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,54.07,0.0047,0.3,3.98,0,0.0024,-53.0,80.0,800.2,764.5,800.2,2421804.364,2422066,40.149,FRB20201221B,1,229.45,231.9,-4937.4005,-4975.1095,0.1652116593841368,41.59805624001374,35.700000000000045,2.0597116246403684,2.209711390897291e+39,1.9407900576990914e+41,1.0199816103117587e+25,2.7073913121308673,2.7133225049870275,2.360688062030678,2.3653007486379876,1.7329563695756247,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.619788758288394,2.903198547042978,2.883377489748339,2.903198547042978,1.619073037743123,-0.7819593067280255,0.3138064200806767,39.34433555444269,41.287978558719594,25.00859234175003
FRB20210224A,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,54.07,0.0047,0.3,3.98,1,0.005,37.0,-204.0,485.5,400.2,430.7,2421804.364,2422066,40.149,FRB20201221B,1,229.45,231.9,-4937.4005,-4975.1095,0.1652116593841368,99.39255454546688,85.30000000000001,4.291065884667434,1.1893560310665622e+39,1.0446116943901507e+41,3.520786516203044e+25,2.7073913121308673,2.7133225049870275,2.360688062030678,2.3653007486379876,1.7329563695756247,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.3010299956639813,2.6861892342440234,2.6022770843001926,2.6341748717626,1.9973538527984525,-0.7819593067280255,0.6325651827050895,39.07531187916231,41.018954883439214,25.546639692310787
FRB20210224A,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,54.07,0.0047,0.3,3.98,2,0.00499,21.7,-244.0,456.2,400.2,415.9,2421804.364,2422066,40.149,FRB20201221B,1,229.45,231.9,-4937.4005,-4975.1095,0.1652116593841368,65.25185292551166,56.0,4.282483752898099,1.1484865876958051e+39,1.0087160522332567e+41,3.775822717536299e+25,2.7073913121308673,2.7133225049870275,2.360688062030678,2.3653007486379876,1.7329563695756247,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.3018994543766103,2.6591552809406296,2.6022770843001926,2.6189889203649335,1.8145928486371297,-0.7819593067280255,0.6316957239924605,39.060125927764645,41.003768932041545,25.57701159510612
FRB20210226C,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,8.65,508.7,15.01,513.05,22.610000000000003,0.01,0.19,1.19,0,0.005,50.0,-321.0,467.1,400.2,431.8,535047.236,534540,42.761,FRB20201221B,1,231.1,233.55,-4937.4005,-4975.1095,0.16722578376260705,78.08740493371845,66.90000000000003,4.283661370024115,3.655185112229061e+38,6.811941163105933e+40,1.3007503815569951e+26,2.7101596919460103,2.7064617376313547,2.3637999454791094,2.3683798716238016,1.3543005623453597,-2.0,-0.721246399047171,0.07554696139253074,-2.3010299956639813,2.669409867287783,2.6022770843001926,2.635282637998212,1.8925809902294215,-0.7766967598963176,0.6318151318744206,38.562909376145825,40.833270888167725,26.114193961962325
FRB20210302E,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,21.41,509.5,35.57,510.52,23.59,0.00279,0.45,5.9,0,0.0052,45.5,-178.0,509.5,405.8,454.7,706575.884,704361,43.433,FRB20201221B,1,229.8,232.25,-4937.4005,-4975.1095,0.16563904802733306,120.87676928043443,103.69999999999999,4.461072240845234,1.8712806271037978e+39,1.6636559253324877e+41,2.5026243403123825e+26,2.7080127605649422,2.707144188342445,2.3613500243522663,2.3659557226656793,1.3727279408855955,-2.5543957967264026,-0.3467874862246563,0.7708520116421442,-2.283996656365201,2.707144188342445,2.608312042697327,2.6577249542051082,2.0823428439316465,-0.7808372741710133,0.6494392560921938,39.27213892147313,41.221063511148934,26.398395664161367
FRB20210303F,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,29.8,509.5,47.46,510.579,5.8999999999999995,0.00251,0.58,6.4,0,0.00262,19.3,-130.4,492.1,400.2,430.9,549316.966,547592,41.364,FRB20201221B,1,229.85,232.3,-4937.4005,-4975.1095,0.16570009693383894,107.12783890821984,91.90000000000003,2.247576376540957,1.9250748773107862e+39,2.033679348796761e+41,5.746310977946222e+27,2.708062948400717,2.707144188342445,2.361444508086328,2.3660492098002353,0.7708520116421441,-2.600326278518962,-0.23657200643706275,0.8061799739838872,-2.5816987086802548,2.6920533650340808,2.6022770843001926,2.6343764940883676,2.0299023439705826,-0.7806772375201982,0.35171445873527424,39.284447626400606,41.308282478564124,27.75938912537182
FRB20210313E,-9999,FRB20201221B,170.55,33.81,90.3,-9999.0,10.0,510.3,15.43,510.354,20.639999999999997,0.00173,0.25,1.13,0,0.00126,34.3,-183.0,491.8,400.2,439.6,352048.133,351911,43.475,FRB20201221B,1,229.75,232.2,-4937.4005,-4975.1095,0.16557799746820812,106.7669445680879,91.60000000000002,1.0810087379282116,3.46233233547899e+38,8.928359270258907e+40,1.941622806859806e+26,2.7078715229888433,2.7078255683322316,2.361255520058149,2.365862215402555,1.3147096929551736,-2.7619538968712045,-0.6020599913279624,0.05307844348341968,-2.899629454882437,2.6917885244026984,2.6022770843001926,2.643057683751453,2.0284368143615494,-0.7809973741514094,0.03382920442386397,38.53936875173624,40.95077165761855,26.288164864701706
